% lon        lat           depth(km)    x(km)   y(km)        dx              dy              slip(m)     rake             dip          strike      timerup(s)    rise(s)
13.1836939 42.7932358 -4.18893 1.0000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 2.3404005e+00 -1.8207486e+01 3.6000000e+01 2.1000000e+02 1.8885257e+00 3.6000000e+00
13.1793985 42.7950554 -4.48282 1.0000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 1.8514071e+00 -2.1186478e+01 3.6000000e+01 2.1000000e+02 1.7073230e+00 3.6000000e+00
13.1751041 42.7968750 -4.77671 1.0000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 1.4794520e+00 -2.4404565e+01 3.6000000e+01 2.1000000e+02 1.5270762e+00 3.6000000e+00
13.1708088 42.7986946 -5.0706 1.0000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 1.2796362e+00 -2.6137577e+01 3.6000000e+01 2.1000000e+02 1.3481685e+00 3.6000000e+00
13.1665144 42.8005142 -5.3645 1.0000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 1.1425794e+00 -2.7109576e+01 3.6000000e+01 2.1000000e+02 1.1712139e+00 3.6000000e+00
13.1622190 42.8023338 -5.65839 1.0000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 1.0263398e+00 -2.7615919e+01 3.6000000e+01 2.1000000e+02 9.9725274e-01 3.6000000e+00
13.1579247 42.8041534 -5.95228 1.0000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 8.8897559e-01 -2.8338744e+01 3.6000000e+01 2.1000000e+02 8.2817332e-01 3.6000000e+00
13.1536293 42.8059731 -6.24617 1.0000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 7.0581705e-01 -2.9874600e+01 3.6000000e+01 2.1000000e+02 6.6769468e-01 3.6000000e+00
13.1493349 42.8077927 -6.54007 1.0000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 5.0372820e-01 -3.2435082e+01 3.6000000e+01 2.1000000e+02 5.2378280e-01 3.6000000e+00
13.1450396 42.8096123 -6.83396 1.0000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 3.1806813e-01 -3.6812844e+01 3.6000000e+01 2.1000000e+02 4.1408666e-01 3.6000000e+00
13.1407452 42.8114319 -7.12785 1.0000000e+00 -8.0000000e+00 5.0000000e+02 5.0000000e+02 1.8419594e-01 -4.3069275e+01 3.6000000e+01 2.1000000e+02 3.7037037e-01 3.6000000e+00
13.1364498 42.8132515 -7.42174 1.0000000e+00 -8.5000000e+00 5.0000000e+02 5.0000000e+02 1.2035630e-01 -4.2840807e+01 3.6000000e+01 2.1000000e+02 4.1408666e-01 3.6000000e+00
13.1321545 42.8150711 -7.71564 1.0000000e+00 -9.0000000e+00 5.0000000e+02 5.0000000e+02 1.0475249e-01 -2.8167598e+01 3.6000000e+01 2.1000000e+02 5.2378280e-01 3.6000000e+00
13.1278601 42.8168907 -8.00953 1.0000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 1.1268158e-01 -1.2470012e+01 3.6000000e+01 2.1000000e+02 6.6769468e-01 3.6000000e+00
13.1235647 42.8187103 -8.30342 1.0000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 1.1944063e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 8.2817332e-01 3.6000000e+00
13.1192703 42.8205299 -8.59732 1.0000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 1.2862376e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 9.9725274e-01 3.6000000e+00
13.1149750 42.8223495 -8.89121 1.0000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 1.5001203e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.1712139e+00 3.6000000e+00
13.1106806 42.8241692 -9.1851 1.0000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 1.6818284e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.3481685e+00 3.6000000e+00
13.1063852 42.8259888 -9.47899 1.0000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 1.6771364e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.5270762e+00 3.6000000e+00
13.1020908 42.8278084 -9.77289 1.0000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 1.4603398e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.7073230e+00 3.6000000e+00
13.0977955 42.8296280 -10.0668 1.0000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 1.1085515e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.8885257e+00 3.6000000e+00
13.2149878 42.7747803 -1.83778 1.5000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 3.7670118e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.3793125e+00 3.6000000e+00
13.2106934 42.7765999 -2.13168 1.5000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 6.2453311e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.1967919e+00 3.6000000e+00
13.2063980 42.7784195 -2.42557 1.5000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 9.1201928e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.0145964e+00 3.6000000e+00
13.2021036 42.7802391 -2.71946 1.5000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 1.3232438e+00 -7.0851905e+01 3.6000000e+01 2.1000000e+02 2.8327886e+00 3.6000000e+00
13.1978083 42.7820587 -3.01336 1.5000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 1.8301787e+00 -3.9743611e+01 3.6000000e+01 2.1000000e+02 2.6514483e+00 3.6000000e+00
13.1935139 42.7838783 -3.30725 1.5000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 2.2646556e+00 -2.4876168e+01 3.6000000e+01 2.1000000e+02 2.4706785e+00 3.6000000e+00
13.1892185 42.7856979 -3.60114 1.5000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 2.4585062e+00 -1.9402110e+01 3.6000000e+01 2.1000000e+02 2.2906142e+00 3.6000000e+00
13.1849241 42.7875175 -3.89503 1.5000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 2.2915277e+00 -1.8620949e+01 3.6000000e+01 2.1000000e+02 2.1114360e+00 3.6000000e+00
13.1806288 42.7893372 -4.18893 1.5000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 1.8785290e+00 -2.0130208e+01 3.6000000e+01 2.1000000e+02 1.9333901e+00 3.6000000e+00
13.1763334 42.7911568 -4.48282 1.5000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 1.4038600e+00 -2.3787960e+01 3.6000000e+01 2.1000000e+02 1.7568209e+00 3.6000000e+00
13.1720390 42.7929764 -4.77671 1.5000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 1.0518705e+00 -2.8132168e+01 3.6000000e+01 2.1000000e+02 1.5822229e+00 3.6000000e+00
13.1677437 42.7947960 -5.0706 1.5000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 8.7894775e-01 -3.0318355e+01 3.6000000e+01 2.1000000e+02 1.4103284e+00 3.6000000e+00
13.1634493 42.7966156 -5.3645 1.5000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 7.8436267e-01 -3.1213209e+01 3.6000000e+01 2.1000000e+02 1.2422600e+00 3.6000000e+00
13.1591539 42.7984352 -5.65839 1.5000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 7.1679083e-01 -3.1205820e+01 3.6000000e+01 2.1000000e+02 1.0798059e+00 3.6000000e+00
13.1548595 42.8002548 -5.95228 1.5000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 6.2490775e-01 -3.1302311e+01 3.6000000e+01 2.1000000e+02 9.2592593e-01 3.6000000e+00
13.1505642 42.8020744 -6.24617 1.5000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 4.8484430e-01 -3.1829868e+01 3.6000000e+01 2.1000000e+02 7.8567420e-01 3.6000000e+00
13.1462698 42.8038940 -6.54007 1.5000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 3.2736775e-01 -3.2138274e+01 3.6000000e+01 2.1000000e+02 6.6769468e-01 3.6000000e+00
13.1419744 42.8057175 -6.83396 1.5000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 1.8310818e-01 -3.1881448e+01 3.6000000e+01 2.1000000e+02 5.8560697e-01 3.6000000e+00
13.1376801 42.8075371 -7.12785 1.5000000e+00 -8.0000000e+00 5.0000000e+02 5.0000000e+02 8.2695693e-02 -2.8941450e+01 3.6000000e+01 2.1000000e+02 5.5555556e-01 3.6000000e+00
13.1333847 42.8093567 -7.42174 1.5000000e+00 -8.5000000e+00 5.0000000e+02 5.0000000e+02 4.2879994e-02 -1.5344799e+01 3.6000000e+01 2.1000000e+02 5.8560697e-01 3.6000000e+00
13.1290903 42.8111763 -7.71564 1.5000000e+00 -9.0000000e+00 5.0000000e+02 5.0000000e+02 4.4464469e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 6.6769468e-01 3.6000000e+00
13.1247950 42.8129959 -8.00953 1.5000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 6.4159754e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 7.8567420e-01 3.6000000e+00
13.1204996 42.8148155 -8.30342 1.5000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 7.8676484e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 9.2592593e-01 3.6000000e+00
13.1162052 42.8166351 -8.59732 1.5000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 8.8696316e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.0798059e+00 3.6000000e+00
13.1119099 42.8184547 -8.89121 1.5000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 1.0434286e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.2422600e+00 3.6000000e+00
13.1076155 42.8202744 -9.1851 1.5000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 1.1648968e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.4103284e+00 3.6000000e+00
13.1033201 42.8220940 -9.47899 1.5000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 1.1601034e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.5822229e+00 3.6000000e+00
13.0990257 42.8239136 -9.77289 1.5000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 1.0138378e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.7568209e+00 3.6000000e+00
13.0947304 42.8257332 -10.0668 1.5000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 7.7173196e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.9333901e+00 3.6000000e+00
13.2119226 42.7708855 -1.83778 2.0000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 5.2744540e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.4146461e+00 3.6000000e+00
13.2076283 42.7727051 -2.13168 2.0000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 7.9360530e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.2341202e+00 3.6000000e+00
13.2033329 42.7745247 -2.42557 2.0000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 1.0613900e+00 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.0541523e+00 3.6000000e+00
13.1990385 42.7763443 -2.71946 2.0000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 1.3892167e+00 -7.5789738e+01 3.6000000e+01 2.1000000e+02 2.8748472e+00 3.6000000e+00
13.1947432 42.7781639 -3.01336 2.0000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 1.7576131e+00 -4.6578716e+01 3.6000000e+01 2.1000000e+02 2.6963370e+00 3.6000000e+00
13.1904488 42.7799835 -3.30725 2.0000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 2.0497446e+00 -2.9551840e+01 3.6000000e+01 2.1000000e+02 2.5187908e+00 3.6000000e+00
13.1861534 42.7818031 -3.60114 2.0000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 2.1487768e+00 -2.2761222e+01 3.6000000e+01 2.1000000e+02 2.3424279e+00 3.6000000e+00
13.1818590 42.7836227 -3.89503 2.0000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 1.9523479e+00 -2.1755369e+01 3.6000000e+01 2.1000000e+02 2.1675370e+00 3.6000000e+00
13.1775637 42.7854424 -4.18893 2.0000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 1.5465050e+00 -2.3772142e+01 3.6000000e+01 2.1000000e+02 1.9945055e+00 3.6000000e+00
13.1732693 42.7872620 -4.48282 2.0000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 1.0970267e+00 -2.9093250e+01 3.6000000e+01 2.1000000e+02 1.8238626e+00 3.6000000e+00
13.1689739 42.7890816 -4.77671 2.0000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 7.6969169e-01 -3.6210505e+01 3.6000000e+01 2.1000000e+02 1.6563466e+00 3.6000000e+00
13.1646786 42.7909012 -5.0706 2.0000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 6.1993888e-01 -3.9909321e+01 3.6000000e+01 2.1000000e+02 1.4930107e+00 3.6000000e+00
13.1603842 42.7927208 -5.3645 2.0000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 5.5560920e-01 -4.0731573e+01 3.6000000e+01 2.1000000e+02 1.3353894e+00 3.6000000e+00
13.1560888 42.7945404 -5.65839 2.0000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 5.2108447e-01 -3.9642615e+01 3.6000000e+01 2.1000000e+02 1.1857637e+00 3.6000000e+00
13.1517944 42.7963600 -5.95228 2.0000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 4.6074652e-01 -3.8865819e+01 3.6000000e+01 2.1000000e+02 1.0475656e+00 3.6000000e+00
13.1474991 42.7981796 -6.24617 2.0000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 3.5196303e-01 -3.8760686e+01 3.6000000e+01 2.1000000e+02 9.2592593e-01 3.6000000e+00
13.1432047 42.7999992 -6.54007 2.0000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 2.2699731e-01 -3.7475312e+01 3.6000000e+01 2.1000000e+02 8.2817332e-01 3.6000000e+00
13.1389093 42.8018188 -6.83396 2.0000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 1.1257456e-01 -3.2692924e+01 3.6000000e+01 2.1000000e+02 7.6353808e-01 3.6000000e+00
13.1346149 42.8036385 -7.12785 2.0000000e+00 -8.0000000e+00 5.0000000e+02 5.0000000e+02 3.5420000e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 7.4074074e-01 3.6000000e+00
13.1303196 42.8054581 -7.42174 2.0000000e+00 -8.5000000e+00 5.0000000e+02 5.0000000e+02 1.0401026e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 7.6353808e-01 3.6000000e+00
13.1260252 42.8072777 -7.71564 2.0000000e+00 -9.0000000e+00 5.0000000e+02 5.0000000e+02 2.0683968e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 8.2817332e-01 3.6000000e+00
13.1217299 42.8090973 -8.00953 2.0000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 4.5442425e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 9.2592593e-01 3.6000000e+00
13.1174355 42.8109169 -8.30342 2.0000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 6.3850000e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.0475656e+00 3.6000000e+00
13.1131401 42.8127365 -8.59732 2.0000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 7.5929922e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.1857637e+00 3.6000000e+00
13.1088448 42.8145561 -8.89121 2.0000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 9.0930625e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.3353894e+00 3.6000000e+00
13.1045504 42.8163757 -9.1851 2.0000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 1.0186352e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.4930107e+00 3.6000000e+00
13.1002550 42.8181953 -9.47899 2.0000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 1.0174000e-01 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.6563466e+00 3.6000000e+00
13.0959606 42.8200150 -9.77289 2.0000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 8.9395313e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.8238626e+00 3.6000000e+00
13.0916653 42.8218346 -10.0668 2.0000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 6.8323750e-02 -1.0000000e+01 3.6000000e+01 2.1000000e+02 1.9945055e+00 3.6000000e+00
13.2088575 42.7669907 -1.83778 2.5000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 5.1555736e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.4595448e+00 3.6000000e+00
13.2045631 42.7688103 -2.13168 2.5000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 7.6740333e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.2814898e+00 3.6000000e+00
13.2002678 42.7706299 -2.42557 2.5000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 1.0152942e+00 -9.3838217e+01 3.6000000e+01 2.1000000e+02 3.1042694e+00 3.6000000e+00
13.1959734 42.7724495 -2.71946 2.5000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 1.3099879e+00 -7.1739131e+01 3.6000000e+01 2.1000000e+02 2.9280349e+00 3.6000000e+00
13.1916780 42.7742691 -3.01336 2.5000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 1.6345652e+00 -4.7392942e+01 3.6000000e+01 2.1000000e+02 2.7529757e+00 3.6000000e+00
13.1873837 42.7760887 -3.30725 2.5000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 1.8875100e+00 -3.3024820e+01 3.6000000e+01 2.1000000e+02 2.5793312e+00 3.6000000e+00
13.1830883 42.7779083 -3.60114 2.5000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 1.9673061e+00 -2.7208601e+01 3.6000000e+01 2.1000000e+02 2.4074074e+00 3.6000000e+00
13.1787939 42.7797279 -3.89503 2.5000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 1.7807726e+00 -2.6942813e+01 3.6000000e+01 2.1000000e+02 2.2376011e+00 3.6000000e+00
13.1744986 42.7815475 -4.18893 2.5000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 1.4040881e+00 -3.0259405e+01 3.6000000e+01 2.1000000e+02 2.0704333e+00 3.6000000e+00
13.1702042 42.7833672 -4.48282 2.5000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 9.8977569e-01 -3.8139660e+01 3.6000000e+01 2.1000000e+02 1.9065982e+00 3.6000000e+00
13.1659088 42.7851868 -4.77671 2.5000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 6.9035870e-01 -4.9005690e+01 3.6000000e+01 2.1000000e+02 1.7470335e+00 3.6000000e+00
13.1616144 42.7870064 -5.0706 2.5000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 5.5796370e-01 -5.4666796e+01 3.6000000e+01 2.1000000e+02 1.5930232e+00 3.6000000e+00
13.1573191 42.7888260 -5.3645 2.5000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 5.0742708e-01 -5.5042571e+01 3.6000000e+01 2.1000000e+02 1.4463425e+00 3.6000000e+00
13.1530237 42.7906456 -5.65839 2.5000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 4.8533663e-01 -5.2428698e+01 3.6000000e+01 2.1000000e+02 1.3094570e+00 3.6000000e+00
13.1487293 42.7924652 -5.95228 2.5000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 4.3828019e-01 -5.0860154e+01 3.6000000e+01 2.1000000e+02 1.1857637e+00 3.6000000e+00
13.1444340 42.7942848 -6.24617 2.5000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 3.4569793e-01 -5.1345625e+01 3.6000000e+01 2.1000000e+02 1.0798059e+00 3.6000000e+00
13.1401396 42.7961044 -6.54007 2.5000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 2.3818189e-01 -5.2018579e+01 3.6000000e+01 2.1000000e+02 9.9725274e-01 3.6000000e+00
13.1358442 42.7979240 -6.83396 2.5000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 1.3904759e-01 -5.3452427e+01 3.6000000e+01 2.1000000e+02 9.4426287e-01 3.6000000e+00
13.1315498 42.7997437 -7.12785 2.5000000e+00 -8.0000000e+00 5.0000000e+02 5.0000000e+02 7.1610575e-02 -5.7536370e+01 3.6000000e+01 2.1000000e+02 9.2592593e-01 3.6000000e+00
13.1272545 42.8015633 -7.42174 2.5000000e+00 -8.5000000e+00 5.0000000e+02 5.0000000e+02 4.7946174e-02 -6.6185591e+01 3.6000000e+01 2.1000000e+02 9.4426287e-01 3.6000000e+00
13.1229601 42.8033829 -7.71564 2.5000000e+00 -9.0000000e+00 5.0000000e+02 5.0000000e+02 5.3666819e-02 -6.9096492e+01 3.6000000e+01 2.1000000e+02 9.9725274e-01 3.6000000e+00
13.1186647 42.8052025 -8.00953 2.5000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 7.2393671e-02 -6.4724142e+01 3.6000000e+01 2.1000000e+02 1.0798059e+00 3.6000000e+00
13.1143703 42.8070221 -8.30342 2.5000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 8.7747891e-02 -6.0048933e+01 3.6000000e+01 2.1000000e+02 1.1857637e+00 3.6000000e+00
13.1100750 42.8088417 -8.59732 2.5000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 1.0216055e-01 -5.2898557e+01 3.6000000e+01 2.1000000e+02 1.3094570e+00 3.6000000e+00
13.1057806 42.8106613 -8.89121 2.5000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 1.2210078e-01 -4.6053557e+01 3.6000000e+01 2.1000000e+02 1.4463425e+00 3.6000000e+00
13.1014853 42.8124809 -9.1851 2.5000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 1.3724682e-01 -4.1807271e+01 3.6000000e+01 2.1000000e+02 1.5930232e+00 3.6000000e+00
13.0971899 42.8143005 -9.47899 2.5000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 1.3727690e-01 -3.9637130e+01 3.6000000e+01 2.1000000e+02 1.7470335e+00 3.6000000e+00
13.0928955 42.8161201 -9.77289 2.5000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 1.2047073e-01 -3.8571804e+01 3.6000000e+01 2.1000000e+02 1.9065982e+00 3.6000000e+00
13.0886002 42.8179398 -10.0668 2.5000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 9.1989189e-02 -3.7800816e+01 3.6000000e+01 2.1000000e+02 2.0704333e+00 3.6000000e+00
13.2057934 42.7630920 -1.83778 3.0000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 4.0670078e-01 -1.0000000e+02 3.6000000e+01 2.1000000e+02 3.5136418e+00 3.6000000e+00
13.2014980 42.7649117 -2.13168 3.0000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 6.2149595e-01 -9.1237229e+01 3.6000000e+01 2.1000000e+02 3.3384734e+00 3.6000000e+00
13.1972027 42.7667313 -2.42557 3.0000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 8.4392096e-01 -7.8268807e+01 3.6000000e+01 2.1000000e+02 3.1644458e+00 3.6000000e+00
13.1929083 42.7685509 -2.71946 3.0000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 1.1254042e+00 -5.9999879e+01 3.6000000e+01 2.1000000e+02 2.9917582e+00 3.6000000e+00
13.1886129 42.7703705 -3.01336 3.0000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 1.4488028e+00 -4.4507901e+01 3.6000000e+01 2.1000000e+02 2.8206567e+00 3.6000000e+00
13.1843185 42.7721901 -3.30725 3.0000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 1.7112602e+00 -3.6168608e+01 3.6000000e+01 2.1000000e+02 2.6514483e+00 3.6000000e+00
13.1800232 42.7740097 -3.60114 3.0000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 1.8099195e+00 -3.3174321e+01 3.6000000e+01 2.1000000e+02 2.4845200e+00 3.6000000e+00
13.1757288 42.7758293 -3.89503 3.0000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 1.6582711e+00 -3.4495067e+01 3.6000000e+01 2.1000000e+02 2.3203637e+00 3.6000000e+00
13.1714334 42.7776489 -4.18893 3.0000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 1.3308657e+00 -3.9727778e+01 3.6000000e+01 2.1000000e+02 2.1596118e+00 3.6000000e+00
13.1671391 42.7794724 -4.48282 3.0000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 9.6643703e-01 -5.0307789e+01 3.6000000e+01 2.1000000e+02 2.0030840e+00 3.6000000e+00
13.1628437 42.7812920 -4.77671 3.0000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 7.0371874e-01 -6.3636839e+01 3.6000000e+01 2.1000000e+02 1.8518519e+00 3.6000000e+00
13.1585493 42.7831116 -5.0706 3.0000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 5.8919857e-01 -6.9696460e+01 3.6000000e+01 2.1000000e+02 1.7073230e+00 3.6000000e+00
13.1542540 42.7849312 -5.3645 3.0000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 5.4572120e-01 -6.8964714e+01 3.6000000e+01 2.1000000e+02 1.5713484e+00 3.6000000e+00
13.1499596 42.7867508 -5.65839 3.0000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 5.2655575e-01 -6.4936668e+01 3.6000000e+01 2.1000000e+02 1.4463425e+00 3.6000000e+00
13.1456642 42.7885704 -5.95228 3.0000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 4.8497135e-01 -6.2506809e+01 3.6000000e+01 2.1000000e+02 1.3353894e+00 3.6000000e+00
13.1413689 42.7903900 -6.24617 3.0000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 4.0344366e-01 -6.2935896e+01 3.6000000e+01 2.1000000e+02 1.2422600e+00 3.6000000e+00
13.1370745 42.7922096 -6.54007 3.0000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 3.0858339e-01 -6.4135465e+01 3.6000000e+01 2.1000000e+02 1.1712139e+00 3.6000000e+00
13.1327791 42.7940292 -6.83396 3.0000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 2.1986229e-01 -6.6735709e+01 3.6000000e+01 2.1000000e+02 1.1264375e+00 3.6000000e+00
