% lon        lat           depth(km)    x(km)   y(km)        dx              dy              slip(m)     rake             dip          strike      timerup(s)    rise(s)
13.0822039 42.9196129 -7.69162 3.0000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 1.3823810e-01 -1.1625329e+02 4.7000000e+01 1.5500000e+02 3.3359896e+00 3.6000000e+00
13.0784035 42.9183159 -8.05729 3.0000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 1.4015876e-01 -1.1430329e+02 4.7000000e+01 1.5500000e+02 3.2926944e+00 3.6000000e+00
13.0746040 42.9170189 -8.42297 3.0000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 1.5283554e-01 -1.0908404e+02 4.7000000e+01 1.5500000e+02 3.2586228e+00 3.6000000e+00
13.0708036 42.9157257 -8.78865 3.0000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 1.7275225e-01 -1.0257249e+02 4.7000000e+01 1.5500000e+02 3.2340661e+00 3.6000000e+00
13.0670033 42.9144287 -9.15432 3.0000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 1.9017475e-01 -9.7364859e+01 4.7000000e+01 1.5500000e+02 3.2192422e+00 3.6000000e+00
13.0632038 42.9131317 -9.52 3.0000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 1.9536891e-01 -9.4240983e+01 4.7000000e+01 1.5500000e+02 3.2142857e+00 3.6000000e+00
13.0594034 42.9118347 -9.88568 3.0000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 1.8377270e-01 -9.2818853e+01 4.7000000e+01 1.5500000e+02 3.2192422e+00 3.6000000e+00
13.0556040 42.9105377 -10.2514 3.0000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 1.6123308e-01 -9.2141334e+01 4.7000000e+01 1.5500000e+02 3.2340661e+00 3.6000000e+00
13.0518036 42.9092407 -10.617 3.0000000e+00 -1.3500000e+01 5.0000000e+02 5.0000000e+02 1.3362937e-01 -9.1841983e+01 4.7000000e+01 1.5500000e+02 3.2586228e+00 3.6000000e+00
13.0480032 42.9079437 -10.9827 3.0000000e+00 -1.4000000e+01 5.0000000e+02 5.0000000e+02 1.0684088e-01 -9.1459069e+01 4.7000000e+01 1.5500000e+02 3.2926944e+00 3.6000000e+00
13.0442038 42.9066467 -11.3484 3.0000000e+00 -1.4500000e+01 5.0000000e+02 5.0000000e+02 8.1847489e-02 -9.0780003e+01 4.7000000e+01 1.5500000e+02 3.3359896e+00 3.6000000e+00
13.0404034 42.9053497 -11.7141 3.0000000e+00 -1.5000000e+01 5.0000000e+02 5.0000000e+02 5.5709546e-02 -9.0107699e+01 4.7000000e+01 1.5500000e+02 3.3881546e+00 3.6000000e+00
13.1646023 42.9427643 -0.0124023 3.5000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.5472231e+00 3.6000000e+00
13.1608028 42.9414673 -0.378079 3.5000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.3986487e+00 3.6000000e+00
13.1570024 42.9401703 -0.743756 3.5000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.2519433e+00 3.6000000e+00
13.1532021 42.9388771 -1.10943 3.5000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 5.6113009e-02 -9.7156437e+01 4.7000000e+01 1.5500000e+02 5.1072677e+00 3.6000000e+00
13.1494026 42.9375801 -1.47511 3.5000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 1.3901499e-01 -9.7113862e+01 4.7000000e+01 1.5500000e+02 4.9647996e+00 3.6000000e+00
13.1456022 42.9362831 -1.84079 3.5000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 2.1612767e-01 -9.7279720e+01 4.7000000e+01 1.5500000e+02 4.8247343e+00 3.6000000e+00
13.1418028 42.9349861 -2.20646 3.5000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 2.5487275e-01 -9.7714612e+01 4.7000000e+01 1.5500000e+02 4.6872874e+00 3.6000000e+00
13.1380024 42.9336891 -2.57214 3.5000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 2.3285984e-01 -9.8990832e+01 4.7000000e+01 1.5500000e+02 4.5526960e+00 3.6000000e+00
13.1342020 42.9323921 -2.93782 3.5000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 1.7203164e-01 -1.0201666e+02 4.7000000e+01 1.5500000e+02 4.4212209e+00 3.6000000e+00
13.1304026 42.9310951 -3.30349 3.5000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 1.0630953e-01 -1.0857100e+02 4.7000000e+01 1.5500000e+02 4.2931483e+00 3.6000000e+00
13.1266022 42.9297981 -3.66917 3.5000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 6.9614854e-02 -1.1711088e+02 4.7000000e+01 1.5500000e+02 4.1687920e+00 3.6000000e+00
13.1228018 42.9285011 -4.03485 3.5000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 7.6184823e-02 -1.1292375e+02 4.7000000e+01 1.5500000e+02 4.0484943e+00 3.6000000e+00
13.1190023 42.9272079 -4.40052 3.5000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 1.0619754e-01 -1.0419921e+02 4.7000000e+01 1.5500000e+02 3.9326278e+00 3.6000000e+00
13.1152020 42.9259109 -4.7662 3.5000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 1.4248572e-01 -9.9724297e+01 4.7000000e+01 1.5500000e+02 3.8215955e+00 3.6000000e+00
13.1114025 42.9246140 -5.13188 3.5000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 1.6788210e-01 -9.9482509e+01 4.7000000e+01 1.5500000e+02 3.7158307e+00 3.6000000e+00
13.1076021 42.9233170 -5.49755 3.5000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 1.7709405e-01 -1.0331111e+02 4.7000000e+01 1.5500000e+02 3.6157958e+00 3.6000000e+00
13.1038017 42.9220200 -5.86323 3.5000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 1.7951568e-01 -1.0971571e+02 4.7000000e+01 1.5500000e+02 3.5219791e+00 3.6000000e+00
13.1000023 42.9207230 -6.22891 3.5000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 1.8000979e-01 -1.1632103e+02 4.7000000e+01 1.5500000e+02 3.4348900e+00 3.6000000e+00
13.0962019 42.9194260 -6.59459 3.5000000e+00 -8.0000000e+00 5.0000000e+02 5.0000000e+02 1.8343917e-01 -1.2020335e+02 4.7000000e+01 1.5500000e+02 3.3550525e+00 3.6000000e+00
13.0924025 42.9181290 -6.96026 3.5000000e+00 -8.5000000e+00 5.0000000e+02 5.0000000e+02 1.9200466e-01 -1.2058002e+02 4.7000000e+01 1.5500000e+02 3.2829958e+00 3.6000000e+00
13.0886021 42.9168320 -7.32594 3.5000000e+00 -9.0000000e+00 5.0000000e+02 5.0000000e+02 2.0281140e-01 -1.1929990e+02 4.7000000e+01 1.5500000e+02 3.2192422e+00 3.6000000e+00
13.0848017 42.9155350 -7.69162 3.5000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 2.1307867e-01 -1.1725131e+02 4.7000000e+01 1.5500000e+02 3.1642938e+00 3.6000000e+00
13.0810022 42.9142418 -8.05729 3.5000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 2.2002574e-01 -1.1504533e+02 4.7000000e+01 1.5500000e+02 3.1186159e+00 3.6000000e+00
13.0772018 42.9129448 -8.42297 3.5000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 2.2414556e-01 -1.1203903e+02 4.7000000e+01 1.5500000e+02 3.0826208e+00 3.6000000e+00
13.0734024 42.9116478 -8.78865 3.5000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 2.2650968e-01 -1.0809315e+02 4.7000000e+01 1.5500000e+02 3.0566505e+00 3.6000000e+00
13.0696020 42.9103508 -9.15432 3.5000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 2.2520534e-01 -1.0429853e+02 4.7000000e+01 1.5500000e+02 3.0409619e+00 3.6000000e+00
13.0658016 42.9090538 -9.52 3.5000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 2.1831978e-01 -1.0168673e+02 4.7000000e+01 1.5500000e+02 3.0357143e+00 3.6000000e+00
13.0620022 42.9077568 -9.88568 3.5000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 2.0500954e-01 -1.0074284e+02 4.7000000e+01 1.5500000e+02 3.0409619e+00 3.6000000e+00
13.0582018 42.9064598 -10.2514 3.5000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 1.8640588e-01 -1.0088787e+02 4.7000000e+01 1.5500000e+02 3.0566505e+00 3.6000000e+00
13.0544014 42.9051628 -10.617 3.5000000e+00 -1.3500000e+01 5.0000000e+02 5.0000000e+02 1.6355816e-01 -1.0160623e+02 4.7000000e+01 1.5500000e+02 3.0826208e+00 3.6000000e+00
13.0506020 42.9038658 -10.9827 3.5000000e+00 -1.4000000e+01 5.0000000e+02 5.0000000e+02 1.3751575e-01 -1.0216301e+02 4.7000000e+01 1.5500000e+02 3.1186159e+00 3.6000000e+00
13.0468016 42.9025688 -11.3484 3.5000000e+00 -1.4500000e+01 5.0000000e+02 5.0000000e+02 1.0845354e-01 -1.0225386e+02 4.7000000e+01 1.5500000e+02 3.1642938e+00 3.6000000e+00
13.0430021 42.9012756 -11.7141 3.5000000e+00 -1.5000000e+01 5.0000000e+02 5.0000000e+02 7.5846841e-02 -1.0233648e+02 4.7000000e+01 1.5500000e+02 3.2192422e+00 3.6000000e+00
13.1672010 42.9386864 -0.0124023 4.0000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.4515491e+00 3.6000000e+00
13.1634007 42.9373932 -0.378079 4.0000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.3002936e+00 3.6000000e+00
13.1596003 42.9360962 -0.743756 4.0000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.1507875e+00 3.6000000e+00
13.1558008 42.9347992 -1.10943 4.0000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 7.0228220e-02 -9.2495671e+01 4.7000000e+01 1.5500000e+02 5.0031878e+00 3.6000000e+00
13.1520004 42.9335022 -1.47511 4.0000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 1.7402151e-01 -9.2480686e+01 4.7000000e+01 1.5500000e+02 4.8576680e+00 3.6000000e+00
13.1482010 42.9322052 -1.84079 4.0000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 2.7032651e-01 -9.2539084e+01 4.7000000e+01 1.5500000e+02 4.7144210e+00 3.6000000e+00
13.1444006 42.9309082 -2.20646 4.0000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 3.1808985e-01 -9.2692476e+01 4.7000000e+01 1.5500000e+02 4.5736602e+00 3.6000000e+00
13.1406002 42.9296112 -2.57214 4.0000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 2.8929287e-01 -9.3005616e+01 4.7000000e+01 1.5500000e+02 4.4356223e+00 3.6000000e+00
13.1368008 42.9283142 -2.93782 4.0000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 2.1152107e-01 -9.3718905e+01 4.7000000e+01 1.5500000e+02 4.3005695e+00 3.6000000e+00
13.1330004 42.9270172 -3.30349 4.0000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 1.2712731e-01 -9.5706052e+01 4.7000000e+01 1.5500000e+02 4.1687920e+00 3.6000000e+00
13.1292009 42.9257240 -3.66917 4.0000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 7.8464467e-02 -1.0023153e+02 4.7000000e+01 1.5500000e+02 4.0406102e+00 3.6000000e+00
13.1254005 42.9244270 -4.03485 4.0000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 8.2683284e-02 -1.0223908e+02 4.7000000e+01 1.5500000e+02 3.9163772e+00 3.6000000e+00
13.1216002 42.9231300 -4.40052 4.0000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 1.1524335e-01 -1.0132973e+02 4.7000000e+01 1.5500000e+02 3.7964806e+00 3.6000000e+00
13.1178007 42.9218330 -4.7662 4.0000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 1.5596079e-01 -1.0111205e+02 4.7000000e+01 1.5500000e+02 3.6813443e+00 3.6000000e+00
13.1140003 42.9205360 -5.13188 4.0000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 1.8465175e-01 -1.0269608e+02 4.7000000e+01 1.5500000e+02 3.5714286e+00 3.6000000e+00
13.1101999 42.9192390 -5.49755 4.0000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 1.9488077e-01 -1.0707298e+02 4.7000000e+01 1.5500000e+02 3.4672300e+00 3.6000000e+00
13.1064005 42.9179420 -5.86323 4.0000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 1.9776360e-01 -1.1333439e+02 4.7000000e+01 1.5500000e+02 3.3692790e+00 3.6000000e+00
13.1026001 42.9166451 -6.22891 4.0000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 1.9944320e-01 -1.1930828e+02 4.7000000e+01 1.5500000e+02 3.2781357e+00 3.6000000e+00
13.0988007 42.9153481 -6.59459 4.0000000e+00 -8.0000000e+00 5.0000000e+02 5.0000000e+02 2.0606251e-01 -1.2233471e+02 4.7000000e+01 1.5500000e+02 3.1943828e+00 3.6000000e+00
13.0950003 42.9140511 -6.96026 4.0000000e+00 -8.5000000e+00 5.0000000e+02 5.0000000e+02 2.2251899e-01 -1.2140193e+02 4.7000000e+01 1.5500000e+02 3.1186159e+00 3.6000000e+00
13.0911999 42.9127579 -7.32594 4.0000000e+00 -9.0000000e+00 5.0000000e+02 5.0000000e+02 2.4444995e-01 -1.1865349e+02 4.7000000e+01 1.5500000e+02 3.0514299e+00 3.6000000e+00
13.0874004 42.9114609 -7.69162 4.0000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 2.6410813e-01 -1.1573484e+02 4.7000000e+01 1.5500000e+02 2.9934026e+00 3.6000000e+00
13.0836000 42.9101639 -8.05729 4.0000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 2.7374627e-01 -1.1356902e+02 4.7000000e+01 1.5500000e+02 2.9450754e+00 3.6000000e+00
13.0798006 42.9088669 -8.42297 4.0000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 2.6970490e-01 -1.1181890e+02 4.7000000e+01 1.5500000e+02 2.9069322e+00 3.6000000e+00
13.0760002 42.9075699 -8.78865 4.0000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 2.5664708e-01 -1.0980745e+02 4.7000000e+01 1.5500000e+02 2.8793778e+00 3.6000000e+00
13.0721998 42.9062729 -9.15432 4.0000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 2.3930931e-01 -1.0774343e+02 4.7000000e+01 1.5500000e+02 2.8627178e+00 3.6000000e+00
13.0684004 42.9049759 -9.52 4.0000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 2.2242810e-01 -1.0605704e+02 4.7000000e+01 1.5500000e+02 2.8571429e+00 3.6000000e+00
13.0646000 42.9036789 -9.88568 4.0000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 2.0833792e-01 -1.0511651e+02 4.7000000e+01 1.5500000e+02 2.8627178e+00 3.6000000e+00
13.0607996 42.9023819 -10.2514 4.0000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 1.9415551e-01 -1.0473389e+02 4.7000000e+01 1.5500000e+02 2.8793778e+00 3.6000000e+00
13.0570002 42.9010849 -10.617 4.0000000e+00 -1.3500000e+01 5.0000000e+02 5.0000000e+02 1.7679074e-01 -1.0466114e+02 4.7000000e+01 1.5500000e+02 2.9069322e+00 3.6000000e+00
13.0531998 42.8997917 -10.9827 4.0000000e+00 -1.4000000e+01 5.0000000e+02 5.0000000e+02 1.5315350e-01 -1.0456013e+02 4.7000000e+01 1.5500000e+02 2.9450754e+00 3.6000000e+00
13.0494003 42.8984947 -11.3484 4.0000000e+00 -1.4500000e+01 5.0000000e+02 5.0000000e+02 1.2272877e-01 -1.0430584e+02 4.7000000e+01 1.5500000e+02 2.9934026e+00 3.6000000e+00
13.0455999 42.8971977 -11.7141 4.0000000e+00 -1.5000000e+01 5.0000000e+02 5.0000000e+02 8.7061613e-02 -1.0408220e+02 4.7000000e+01 1.5500000e+02 3.0514299e+00 3.6000000e+00
13.1697989 42.9346123 -0.0124023 4.5000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.3601182e+00 3.6000000e+00
13.1659985 42.9333153 -0.378079 4.5000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.2062070e+00 3.6000000e+00
13.1621990 42.9320183 -0.743756 4.5000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.0539185e+00 3.6000000e+00
13.1583986 42.9307213 -1.10943 4.5000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 7.8779694e-02 -8.3357599e+01 4.7000000e+01 1.5500000e+02 4.9034036e+00 3.6000000e+00
13.1545992 42.9294243 -1.47511 4.5000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 1.9500100e-01 -8.3346774e+01 4.7000000e+01 1.5500000e+02 4.7548311e+00 3.6000000e+00
13.1507988 42.9281273 -1.84079 4.5000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 3.0419091e-01 -8.3388815e+01 4.7000000e+01 1.5500000e+02 4.6083885e+00 3.6000000e+00
13.1469984 42.9268303 -2.20646 4.5000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 3.6187645e-01 -8.3497426e+01 4.7000000e+01 1.5500000e+02 4.4642857e+00 3.6000000e+00
13.1431990 42.9255333 -2.57214 4.5000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 3.4043478e-01 -8.3515200e+01 4.7000000e+01 1.5500000e+02 4.3227566e+00 3.6000000e+00
13.1393986 42.9242401 -2.93782 4.5000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 2.6883928e-01 -8.3484977e+01 4.7000000e+01 1.5500000e+02 4.1840623e+00 3.6000000e+00
13.1355991 42.9229431 -3.30349 4.5000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 1.8751128e-01 -8.4052956e+01 4.7000000e+01 1.5500000e+02 4.0484943e+00 3.6000000e+00
13.1317987 42.9216461 -3.66917 4.5000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 1.3687207e-01 -8.6833011e+01 4.7000000e+01 1.5500000e+02 3.9163772e+00 3.6000000e+00
13.1279984 42.9203491 -4.03485 4.5000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 1.3070452e-01 -9.2440079e+01 4.7000000e+01 1.5500000e+02 3.7880720e+00 3.6000000e+00
13.1241989 42.9190521 -4.40052 4.5000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 1.4644932e-01 -9.8165154e+01 4.7000000e+01 1.5500000e+02 3.6639794e+00 3.6000000e+00
13.1203985 42.9177551 -4.7662 4.5000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 1.7001452e-01 -1.0243709e+02 4.7000000e+01 1.5500000e+02 3.5445417e+00 3.6000000e+00
13.1165981 42.9164581 -5.13188 4.5000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 1.8730820e-01 -1.0599179e+02 4.7000000e+01 1.5500000e+02 3.4302451e+00 3.6000000e+00
13.1127987 42.9151611 -5.49755 4.5000000e+00 -6.5000000e+00 5.0000000e+02 5.0000000e+02 1.9407636e-01 -1.1022806e+02 4.7000000e+01 1.5500000e+02 3.3216206e+00 3.6000000e+00
13.1089983 42.9138641 -5.86323 4.5000000e+00 -7.0000000e+00 5.0000000e+02 5.0000000e+02 1.9800008e-01 -1.1488723e+02 4.7000000e+01 1.5500000e+02 3.2192422e+00 3.6000000e+00
13.1051989 42.9125671 -6.22891 4.5000000e+00 -7.5000000e+00 5.0000000e+02 5.0000000e+02 2.0289005e-01 -1.1862617e+02 4.7000000e+01 1.5500000e+02 3.1237242e+00 3.6000000e+00
13.1013985 42.9112740 -6.59459 4.5000000e+00 -8.0000000e+00 5.0000000e+02 5.0000000e+02 2.1255695e-01 -1.1996617e+02 4.7000000e+01 1.5500000e+02 3.0357143e+00 3.6000000e+00
13.0975981 42.9099770 -6.96026 4.5000000e+00 -8.5000000e+00 5.0000000e+02 5.0000000e+02 2.3312545e-01 -1.1794559e+02 4.7000000e+01 1.5500000e+02 2.9558831e+00 3.6000000e+00
13.0937986 42.9086800 -7.32594 4.5000000e+00 -9.0000000e+00 5.0000000e+02 5.0000000e+02 2.6086037e-01 -1.1434772e+02 4.7000000e+01 1.5500000e+02 2.8849097e+00 3.6000000e+00
13.0899982 42.9073830 -7.69162 4.5000000e+00 -9.5000000e+00 5.0000000e+02 5.0000000e+02 2.8478258e-01 -1.1110638e+02 4.7000000e+01 1.5500000e+02 2.8234622e+00 3.6000000e+00
13.0861988 42.9060860 -8.05729 4.5000000e+00 -1.0000000e+01 5.0000000e+02 5.0000000e+02 2.9391298e-01 -1.0917809e+02 4.7000000e+01 1.5500000e+02 2.7721741e+00 3.6000000e+00
13.0823984 42.9047890 -8.42297 4.5000000e+00 -1.0500000e+01 5.0000000e+02 5.0000000e+02 2.8114216e-01 -1.0860177e+02 4.7000000e+01 1.5500000e+02 2.7316176e+00 3.6000000e+00
13.0785980 42.9034920 -8.78865 4.5000000e+00 -1.1000000e+01 5.0000000e+02 5.0000000e+02 2.5371952e-01 -1.0863763e+02 4.7000000e+01 1.5500000e+02 2.7022761e+00 3.6000000e+00
13.0747986 42.9021950 -9.15432 4.5000000e+00 -1.1500000e+01 5.0000000e+02 5.0000000e+02 2.2220418e-01 -1.0881736e+02 4.7000000e+01 1.5500000e+02 2.6845172e+00 3.6000000e+00
13.0709982 42.9008980 -9.52 4.5000000e+00 -1.2000000e+01 5.0000000e+02 5.0000000e+02 1.9715524e-01 -1.0845126e+02 4.7000000e+01 1.5500000e+02 2.6785714e+00 3.6000000e+00
13.0671988 42.8996010 -9.88568 4.5000000e+00 -1.2500000e+01 5.0000000e+02 5.0000000e+02 1.8373291e-01 -1.0676731e+02 4.7000000e+01 1.5500000e+02 2.6845172e+00 3.6000000e+00
13.0633984 42.8983078 -10.2514 4.5000000e+00 -1.3000000e+01 5.0000000e+02 5.0000000e+02 1.7552418e-01 -1.0413774e+02 4.7000000e+01 1.5500000e+02 2.7022761e+00 3.6000000e+00
13.0595980 42.8970108 -10.617 4.5000000e+00 -1.3500000e+01 5.0000000e+02 5.0000000e+02 1.6572836e-01 -1.0138280e+02 4.7000000e+01 1.5500000e+02 2.7316176e+00 3.6000000e+00
13.0557985 42.8957138 -10.9827 4.5000000e+00 -1.4000000e+01 5.0000000e+02 5.0000000e+02 1.4754475e-01 -9.9224935e+01 4.7000000e+01 1.5500000e+02 2.7721741e+00 3.6000000e+00
13.0519981 42.8944168 -11.3484 4.5000000e+00 -1.4500000e+01 5.0000000e+02 5.0000000e+02 1.1983990e-01 -9.7724643e+01 4.7000000e+01 1.5500000e+02 2.8234622e+00 3.6000000e+00
13.0481977 42.8931198 -11.7141 4.5000000e+00 -1.5000000e+01 5.0000000e+02 5.0000000e+02 8.6014160e-02 -9.6424882e+01 4.7000000e+01 1.5500000e+02 2.8849097e+00 3.6000000e+00
13.1723976 42.9305344 -0.0124023 5.0000000e+00 1.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.2731511e+00 3.6000000e+00
13.1685972 42.9292374 -0.378079 5.0000000e+00 5.0000000e-01 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 5.1166246e+00 3.6000000e+00
13.1647968 42.9279404 -0.743756 5.0000000e+00 0.0000000e+00 5.0000000e+02 5.0000000e+02 0.0000000e+00 -9.0000000e+01 4.7000000e+01 1.5500000e+02 4.9615871e+00 3.6000000e+00
13.1609974 42.9266434 -1.10943 5.0000000e+00 -5.0000000e-01 5.0000000e+02 5.0000000e+02 8.4279678e-02 -7.1075706e+01 4.7000000e+01 1.5500000e+02 4.8081829e+00 3.6000000e+00
13.1571970 42.9253464 -1.47511 5.0000000e+00 -1.0000000e+00 5.0000000e+02 5.0000000e+02 2.0825767e-01 -7.1022816e+01 4.7000000e+01 1.5500000e+02 4.6565731e+00 3.6000000e+00
13.1533966 42.9240494 -1.84079 5.0000000e+00 -1.5000000e+00 5.0000000e+02 5.0000000e+02 3.2703565e-01 -7.1227203e+01 4.7000000e+01 1.5500000e+02 4.5069391e+00 3.6000000e+00
13.1495972 42.9227562 -2.20646 5.0000000e+00 -2.0000000e+00 5.0000000e+02 5.0000000e+02 3.9571528e-01 -7.1742710e+01 4.7000000e+01 1.5500000e+02 4.3594841e+00 3.6000000e+00
13.1457968 42.9214592 -2.57214 5.0000000e+00 -2.5000000e+00 5.0000000e+02 5.0000000e+02 3.9083828e-01 -7.2715556e+01 4.7000000e+01 1.5500000e+02 4.2144370e+00 3.6000000e+00
13.1419973 42.9201622 -2.93782 5.0000000e+00 -3.0000000e+00 5.0000000e+02 5.0000000e+02 3.4017890e-01 -7.4404486e+01 4.7000000e+01 1.5500000e+02 4.0720551e+00 3.6000000e+00
13.1381969 42.9188652 -3.30349 5.0000000e+00 -3.5000000e+00 5.0000000e+02 5.0000000e+02 2.7568759e-01 -7.7371853e+01 4.7000000e+01 1.5500000e+02 3.9326278e+00 3.6000000e+00
13.1343966 42.9175682 -3.66917 5.0000000e+00 -4.0000000e+00 5.0000000e+02 5.0000000e+02 2.2931479e-01 -8.1836541e+01 4.7000000e+01 1.5500000e+02 3.7964806e+00 3.6000000e+00
13.1305971 42.9162712 -4.03485 5.0000000e+00 -4.5000000e+00 5.0000000e+02 5.0000000e+02 2.0744342e-01 -8.7874150e+01 4.7000000e+01 1.5500000e+02 3.6639794e+00 3.6000000e+00
13.1267967 42.9149742 -4.40052 5.0000000e+00 -5.0000000e+00 5.0000000e+02 5.0000000e+02 1.9374564e-01 -9.5652108e+01 4.7000000e+01 1.5500000e+02 3.5355339e+00 3.6000000e+00
13.1229973 42.9136772 -4.7662 5.0000000e+00 -5.5000000e+00 5.0000000e+02 5.0000000e+02 1.8610579e-01 -1.0353973e+02 4.7000000e+01 1.5500000e+02 3.4116024e+00 3.6000000e+00
13.1191969 42.9123802 -5.13188 5.0000000e+00 -6.0000000e+00 5.0000000e+02 5.0000000e+02 1.8240822e-01 -1.0973489e+02 4.7000000e+01 1.5500000e+02 3.2926944e+00 3.6000000e+00
